股票代號,進場日期,1週報酬率,4週報酬率,8週報酬率,5日均線偏離率,20日均線偏離率,成交量增幅,外資淨買賣超/成交量,融資融券比率,未來4週報酬%,是否獲利
2419,2023-10-27,-3.31675,-13.501487,-24.285715,-3.284672,-8.727985,-9.317163,0.0,39.020478,3.247866,1
2419,2024-01-19,-1.820948,-10.881545,6.41447,-1.402013,-4.403077,5.491725,0.0,49.747826,-2.469139,0
2419,2024-03-22,6.012657,6.51828,0.44978,2.415163,4.917006,161.707273,0.0,0.0,-13.31361,0
2419,2024-04-12,0.631914,0.950875,-6.871346,-2.420341,-1.339734,-7.486646,0.0,202.901961,-5.379749,0
2419,2024-05-24,0.628933,7.023413,0.156492,0.914538,4.344991,-26.498588,0.0,253.1,-2.619416,0
2419,2024-08-23,5.84192,-0.964634,1.482698,-0.259071,5.723845,-11.63594,0.0,85.925532,-0.641028,0
2419,2024-08-30,1.461041,5.042017,-0.793651,-0.2235,6.310596,-41.643272,0.0,86.425532,-0.793651,0
2419,2024-09-27,0.806452,-1.107596,1.132687,0.03201,1.70043,-12.189861,0.0,204.552632,4.319995,1
2419,2024-10-04,0.159748,-1.104102,22.460937,0.80386,2.242153,845.588172,0.0,216.820513,-0.157732,0
2419,2024-11-08,6.477097,2.431609,10.673235,0.029683,1.912757,430.116756,0.0,79.133333,-6.295758,0
2419,2025-02-14,1.358233,-1.485145,-2.131146,0.640595,3.430355,5.698381,0.0,73.969388,-10.684476,0
2419,2025-02-21,3.685093,9.363963,4.737738,1.575322,5.343774,116.570787,0.0,66.878505,-12.824672,0
2419,2025-02-27,-3.782894,2.631579,-6.549518,-3.081512,-1.531729,193.188224,0.0,66.878505,-8.904111,0
2419,2025-04-25,1.207729,-21.2406,-30.514093,3.30375,-3.132583,119.013568,0.0,593.0,-1.882351,0
2419,2025-05-16,1.666668,3.640777,-20.335817,-0.882079,1.666668,9.414942,0.0,582.875,7.025761,1
2419,2025-05-23,-2.34192,2.205886,-20.114942,-0.477325,-1.558072,-63.537534,0.0,672.571429,8.192775,1
2419,2025-07-18,0.221236,0.890863,8.373206,0.711427,-0.110255,21.831116,0.0,282.611111,-0.653601,0
2419,2025-08-15,0.0,0.440522,2.242153,2.379881,0.197756,-26.642675,0.0,304.066667,1.098901,1
2419,2025-10-23,-0.211869,-1.257866,4.666663,-1.133505,-3e-06,18.93045,0.0,207.136364,-9.282703,0
2419,2026-01-09,5.567012,9.635974,9.635974,1.547006,3.938288,269.714635,0.0,133.930233,5.747126,1
2420,2023-09-28,1.436467,0.657901,1.101322,0.327871,0.492614,-43.518639,0.0,198.75,-1.632209,0
2420,2023-12-08,0.519751,2.653928,2.004213,-0.962723,0.645293,-22.881617,0.0,100.142857,-0.308637,0
2420,2024-01-05,-0.513347,-0.308637,2.000002,-1.162789,-0.395743,118.689545,0.0,69.375,-1.651185,0
2420,2024-04-03,-0.370372,0.560746,11.966702,0.111647,0.805695,-37.468541,0.0,192.333333,2.226339,1
2420,2024-05-10,8.33333,8.529947,13.043474,0.945306,7.767164,119.908077,0.0,420.0,7.705479,1
2420,2024-06-21,6.203848,6.203848,33.148151,4.052101,10.014539,-26.563375,0.0,222.909091,-8.240226,0
2420,2024-06-28,-7.232273,6.549518,21.052629,-1.738365,1.060602,-67.630544,0.0,368.8,-0.449768,0
2420,2024-07-05,4.047983,12.116316,15.091215,1.580797,2.700705,-34.974098,0.0,571.666667,-7.327584,0
2420,2024-07-26,-2.209131,-2.63929,0.758725,0.575586,-1.454436,4.104655,0.0,332.333333,2.255639,1
2420,2024-08-16,10.11805,-3.829158,-3.545043,2.672961,3.32279,40.655131,0.0,0.0,13.939389,1
2420,2024-11-01,-6.371913,-5.013196,7.462687,-3.536979,-3.472317,-50.691557,0.0,786.333333,-8.953168,0
2420,2024-11-29,-3.079177,-8.194447,-12.796839,-1.695421,-3.150184,-29.545,0.0,391.2,-1.197609,0
2420,2025-08-08,8.272059,9.683428,8.471459,1.516722,6.030606,643.061,0.0,583.0,-6.429779,0
2420,2025-08-15,-0.169783,5.945945,10.526313,-0.101938,3.822723,-45.383158,0.0,0.0,-11.394559,0
2420,2025-12-12,0.198017,-0.393702,0.198017,-0.550317,1.407884,-24.511773,0.0,0.0,-1.185768,0
2420,2025-12-19,-0.790509,2.553626,-1.375247,-0.039823,0.029892,-0.367959,0.0,0.0,4.373759,1
2420,2026-04-17,4.952378,4.554075,9.760951,0.878797,4.952378,-45.146262,0.0,560.0,3.09091,1
2420,2026-04-24,0.54447,5.3232,6.949811,-0.180177,3.969225,-18.643009,0.0,0.0,12.567325,1
2420,2026-05-15,2.162164,2.346569,8.000001,-0.316455,1.923424,-18.277059,0.0,0.0,3.703701,1
2420,2026-05-29,2.551838,17.550278,27.83301,0.878574,8.725064,-22.806473,0.0,0.0,-6.811142,0
2421,2025-05-29,0.483092,20.789781,18.586093,1.265823,6.290562,7.377363,0.0,55.826772,0.0,0
2421,2025-07-25,-0.881057,11.940299,8.173077,0.178094,5.912258,-56.517714,0.0,61.815126,17.54386,1
2421,2025-08-01,0.0,10.194175,7.075472,0.353669,4.589016,9.234968,0.0,57.016667,19.213974,1
2421,2025-08-08,15.859031,26.442308,22.897196,7.875308,15.757042,653.091115,0.0,52.546667,-3.007519,0
2421,2025-08-15,3.422053,18.777293,35.323383,1.040119,12.83966,-75.559601,0.0,47.515924,-1.845018,0
2421,2025-09-12,3.100775,-2.205882,16.157205,0.605144,-0.187617,51.568923,0.0,30.491979,-2.962963,0
2421,2025-10-23,-6.206897,3.422053,0.740741,-0.584795,2.932829,-90.813489,0.0,33.486239,37.318841,1
2421,2025-10-31,11.029412,19.367589,15.708812,2.442334,9.838152,123.250653,0.0,26.536,7.419355,1
2421,2026-04-17,3.900709,-3.30033,-0.340136,2.304469,7.859378,1.559586,0.0,178.657895,-4.761905,0
2421,2026-05-29,0.315457,9.655172,29.268293,-1.242236,5.228326,-70.639314,0.0,310.0,-14.906832,0
2421,2026-06-05,1.572327,8.389262,18.315018,-2.35792,4.092813,11.750421,0.0,0.0,1.360544,1
2423,2023-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.479462,1
2423,2023-08-25,3.201217,3.201217,3.201217,1.408026,0.0,115.176038,0.0,0.0,3.98819,1
2423,2023-12-08,4.037685,10.113969,10.428576,2.547098,6.166739,29.201813,0.0,0.0,-2.956302,0
2423,2024-01-12,10.728475,8.010332,16.434533,3.38857,9.424082,3249.449891,0.0,95.0,-9.869198,0
2423,2024-07-12,-0.119472,-2.903601,0.360139,0.023929,0.041882,-14.228546,0.0,0.0,-12.410503,0
2423,2024-07-19,-1.435403,0.121505,-1.317363,-1.17534,-0.87814,-10.33629,0.0,0.0,-7.917174,0
2423,2024-08-30,2.239785,-3.722084,-6.393248,1.25261,3.150339,37.738163,0.0,189.0,0.513481,1
2423,2024-10-11,-2.141064,5.57065,3.876997,-1.545873,-0.199092,-8.38855,0.0,192.0,13.144336,1
2423,2024-10-18,1.158303,-0.506331,3.830914,0.38314,-0.152441,-10.536534,0.0,192.0,8.767474,1
2423,2024-10-25,9.033077,8.207071,12.467192,3.25301,7.467549,199.450478,0.0,372.0,0.582072,1
2423,2024-11-01,1.282049,10.841837,11.98454,0.976064,6.947267,-78.73798,0.0,54.166667,-2.402744,0
2423,2024-11-08,1.035675,11.280103,18.010754,-0.159197,5.244235,-17.570151,0.0,213.0,-3.146071,0
2423,2024-11-15,-2.5057,9.183669,12.631577,0.587544,0.504871,-1.444907,0.0,220.0,-0.700933,0
2423,2024-11-22,0.934583,0.699299,9.090915,0.069493,0.046319,-30.135899,0.0,232.0,-6.514282,0
2423,2024-11-29,-1.273146,-1.841195,8.801022,-1.181648,-1.301704,23.046407,0.0,208.0,-2.930832,0
2423,2024-12-06,1.055092,-1.82233,9.252212,0.748011,0.431081,63.932635,0.0,206.0,-1.744186,0
2423,2024-12-13,-1.392108,-0.700933,8.418365,-0.608046,-1.088032,2.150667,0.0,206.0,-1.654848,0
2423,2025-02-21,1.710376,6.954431,9.582304,0.722671,1.01353,-24.282051,0.0,131.5,5.707763,1
2423,2025-02-27,-0.337082,1.836967,7.384986,-0.135106,-0.101365,-38.296277,0.0,131.5,4.43182,1
2423,2025-03-07,-0.225476,-3.172868,6.626506,0.158444,-0.309771,-9.4851,0.0,238.0,-6.440675,0
2423,2025-03-14,1.581923,1.581923,8.706173,1.102116,1.478725,2.858095,0.0,0.0,-5.444446,0
2423,2025-03-21,3.003334,4.044942,11.566263,-0.25851,3.192734,-6.482347,0.0,0.0,-1.952273,0
2423,2025-03-28,-2.699784,1.578356,3.444317,-1.530058,-0.337372,80.19802,0.0,0.0,-4.054061,0
2423,2025-04-02,-1.393358,3.837474,3.720409,0.987925,1.27697,3.061039,0.0,0.0,1.328501,1
2423,2025-04-11,-7.500002,-3.950339,-5.758587,3.101525,-4.71392,140.853659,0.0,0.0,1.306421,1
2423,2025-04-18,6.227971,-3.004287,2.494336,1.870634,1.956805,-37.21519,0.0,0.0,-5.862835,0
2423,2025-06-06,2.790699,5.112964,11.898736,2.102104,2.492756,-1.829268,0.0,0.0,-1.916569,0
2423,2025-06-27,2.734843,0.465118,2.979738,1.57536,-0.397716,45.454545,0.0,0.0,5.651674,1
2423,2025-07-04,0.694443,-1.583712,3.448278,-0.045957,0.161178,-58.253472,0.0,0.0,7.27483,1
2423,2025-07-11,5.057473,4.936858,6.032488,2.719714,5.129976,170.528154,0.0,0.0,1.425442,1
2423,2025-07-18,-1.094092,7.491086,4.994196,0.645738,3.049303,-66.180486,0.0,0.0,15.742799,1
2423,2025-07-25,1.32743,6.018515,6.511626,0.836635,2.72513,72.778182,0.0,0.0,23.516485,1
2423,2025-08-01,-1.091703,2.604751,3.424658,0.110496,0.88525,16.839788,0.0,136.0,26.60754,1
2423,2025-08-08,2.097132,2.323007,3.932584,-1.448967,1.375418,32.765962,0.0,158.0,21.73913,1
2423,2025-09-05,0.525399,24.108111,26.991152,1.809154,4.907249,-58.638006,0.0,303.0,-4.98282,0
2423,2025-09-12,-8.013941,1.149422,17.333332,-4.000001,-5.857182,45.218924,0.0,357.0,6.060608,1
2423,2025-09-19,1.325759,-4.804272,16.812229,1.479514,-3.673029,-76.026157,0.0,362.0,2.793296,1
2423,2025-10-09,-1.408449,0.0,17.894737,-0.673998,2.255089,43.143935,0.0,318.0,-4.753203,0
2423,2025-10-17,-1.42857,6.769826,3.177572,-0.18083,-0.036218,-25.633571,0.0,170.0,-6.34058,0
2423,2025-10-23,0.360362,1.457193,-3.965516,0.25198,0.071866,-48.955769,0.0,170.0,-8.435858,0
2423,2025-10-31,2.33393,1.423486,2.517988,2.004294,2.040816,94.30735,0.0,61.666667,-8.173914,0
2423,2025-12-05,0.378789,1.338434,-6.028371,0.03775,1.717686,0.970476,0.0,0.0,4.331456,1
2423,2025-12-12,3.207549,5.802708,-1.44144,2.281227,4.160718,-38.690235,0.0,0.0,0.553504,1
2423,2025-12-19,1.096889,6.142036,-0.718136,1.096892,3.548356,57.263077,0.0,0.0,-1.44144,0
2423,2025-12-26,2.919712,6.415097,1.256734,1.402375,4.309231,73.065421,0.0,0.0,-2.826853,0
2423,2026-01-02,0.36232,4.725898,5.927347,-2.670413,0.892372,58.96248,0.0,0.0,-10.9009,0
2423,2026-01-23,0.548445,-0.36232,4.761905,0.328346,-0.380366,-39.775502,0.0,139.0,-10.454545,0
2423,2026-07-09,8.879782,7.702699,19.311367,5.899545,5.284013,447.870645,0.0,0.0,-5.911946,0
2423,2026-07-31,-2.02977,-2.949058,-8.121829,3.84395,-4.201122,-1.984127,0.0,76.625,2.404533,1
2423,2026-08-07,5.662981,-4.015053,4.081633,3.322529,1.979604,-65.182186,0.0,102.833333,0.262119,1
2424,2023-10-20,-10.13072,-16.158535,-19.590645,-4.314545,-10.328524,-18.0,0.0,0.0,12.857144,1
2424,2024-09-13,23.446887,112.413788,100.97879,13.737073,37.079273,2910.920487,0.0,0.0,30.163937,1
2424,2024-09-20,25.53572,119.68751,142.832474,8.554667,35.348484,43.725417,0.0,0.0,15.827338,1
2424,2024-10-25,-0.496896,29.193546,106.976736,-0.768089,6.3745,-70.878513,0.0,0.0,0.0,0
2424,2024-11-01,-1.501883,31.605348,62.435492,2.314089,0.942727,18.975553,0.0,0.0,-5.956913,0
2424,2024-11-08,2.28717,1.769913,61.32264,0.675337,0.978424,-82.717179,0.0,0.0,-12.345679,0
2424,2024-11-15,0.496896,0.998755,31.331175,0.222993,1.633167,127.692308,0.0,0.0,-19.653895,0
2424,2024-11-22,-1.112486,0.125155,25.391851,-0.916521,0.521455,-18.116216,0.0,0.0,-26.500001,0
2424,2024-11-29,-7.250004,-5.717916,24.080264,-4.233353,-6.930076,-6.611216,0.0,0.0,-13.47709,0
2424,2024-12-06,-4.312665,-11.801242,-10.240201,0.70922,-8.221303,48.441366,0.0,0.0,-13.661973,0
2424,2024-12-13,-8.450704,-19.653895,-18.851434,-3.245014,-12.132477,-78.564286,0.0,0.0,-7.846151,0
2424,2024-12-20,-9.538463,-26.500001,-26.408012,-2.616761,-14.640343,98.811507,0.0,0.0,-0.993381,0
2424,2025-01-10,-2.283846,-8.269527,-25.497512,-1.024453,-2.736053,567.275871,0.0,0.0,0.166942,1
2424,2025-02-07,0.0,-5.511811,-13.793102,0.200402,-0.357054,33.533333,0.0,0.0,-0.499167,0
2424,2025-02-21,-5.042017,-5.833333,-9.744407,-1.87565,-4.665485,0.0,0.0,0.0,2.300884,1
2424,2025-02-27,-0.175129,-5.158067,-5.940592,0.493652,-2.796726,575.025,0.0,0.0,23.508775,1
2424,2025-06-13,-0.241551,-9.230771,38.12709,-1.267034,-9.840093,-62.962963,0.0,0.0,-18.038743,0
2424,2025-08-29,0.841513,24.610053,-16.395347,1.611081,4.75705,280.71291,0.0,0.0,-19.888738,0
2424,2025-10-23,0.395258,-17.799353,-28.851543,1.518783,-4.547164,58.814229,0.0,0.0,-25.196849,0
2424,2025-10-31,-8.464566,-18.421053,-30.700446,-4.301295,-7.788408,-5.861125,0.0,0.0,-26.888885,0
2424,2025-11-07,-7.311831,-14.822135,-33.178297,-4.898502,-11.458068,-66.953073,0.0,0.0,-19.700743,0
2425,2025-06-27,-0.664894,-2.352945,5.211263,0.59251,-1.340557,-43.285523,0.0,85.52381,-7.95756,0
2425,2025-07-04,-6.559564,-8.157891,-0.852271,-4.409746,-6.939533,58.865768,0.0,0.0,0.428576,1
2425,2025-07-25,-0.287352,-7.095041,-9.281044,-0.315999,-0.892536,-47.251511,0.0,222.8,-1.843976,0
2425,2025-08-15,5.763689,4.113477,-3.674535,0.547947,4.076571,19.580927,0.0,189.125,-11.716619,0
2425,2026-04-30,2.020197,15.428569,9.782604,1.507535,4.025403,20.756148,0.0,0.0,12.887435,1
2425,2026-05-08,1.815185,15.543069,20.038908,-1.437698,1.731246,-30.984672,0.0,459.25,7.914771,1
2425,2026-05-15,12.155585,11.43317,11.254013,1.585433,10.208627,333.401026,0.0,263.875,4.8105,1
2425,2026-05-22,0.289024,16.835016,17.826825,3.120359,7.7138,-67.918682,0.0,223.111111,12.428567,1
2426,2023-09-08,-2.18579,1.704541,1.704541,-1.485968,0.0,-20.979572,0.0,655.2,0.563382,1
2426,2023-12-01,0.526318,5.817181,8.215302,0.844774,2.97884,-50.65243,0.0,579.666667,-2.617801,0
2426,2023-12-08,-2.356025,3.611109,-0.79787,-1.218224,-0.453699,-9.714651,0.0,581.666667,-3.174605,0
2426,2023-12-15,3.485253,4.607038,6.043947,0.94142,1.873841,161.666667,0.0,575.833333,-3.350514,0
2426,2024-01-26,3.252024,2.695418,0.263154,0.47468,2.035347,9.904091,0.0,711.4,3.926701,1
2426,2024-04-12,-0.278558,-1.104977,-4.021448,-0.721022,-0.734786,18.68424,0.0,4105.0,-2.51396,0
2426,2024-05-10,-0.28571,-3.324091,-5.420054,-0.342658,0.028665,-3.017255,0.0,614.0,4.297994,1
2426,2024-05-17,2.005722,1.714281,-1.385042,1.947305,2.152075,117.76052,0.0,619.285714,5.833329,1
2426,2024-06-28,0.515466,4.0,10.795452,1.404055,3.489451,21.178553,0.0,344.571429,-2.531646,0
2426,2024-07-05,2.05128,10.863503,13.714284,1.842374,3.930014,10.386128,0.0,347.928571,-8.62069,0
2426,2024-07-26,-2.284268,0.785338,2.941172,-1.180696,-1.129943,-47.396008,0.0,480.363636,-1.295337,0
2426,2024-08-16,8.757057,-2.284268,1.583109,2.284803,3.675778,38.028761,0.0,939.0,14.395882,1
2426,2024-08-23,-1.038965,-1.038965,-0.261786,-0.366113,3.098358,-37.674476,0.0,0.0,25.065962,1
2426,2024-10-04,-4.583335,3.153148,37.12574,0.174977,0.781163,-43.714011,0.0,33.611111,-3.253796,0
2426,2025-06-27,8.169928,-0.898213,4.416396,5.279894,4.862976,-41.161576,0.0,197.96,-6.969695,0
2426,2025-07-18,0.321545,1.960786,-8.504392,0.970875,-0.873707,74.189573,0.0,254.85,9.235668,1
2426,2025-07-25,-1.602564,-7.250749,-8.083834,0.195824,-1.838527,-31.624696,0.0,252.428571,12.33766,1
2426,2025-08-01,-1.948047,-8.484846,-5.031442,-0.983605,-2.154542,128.938713,0.0,203.84,27.759202,1
2426,2025-08-08,3.311258,1.298706,-2.499998,-0.064059,1.183722,-16.373345,0.0,207.24,14.147909,1
2426,2025-08-15,9.935892,8.888886,11.726379,4.255317,9.444796,812.012646,0.0,198.692308,-0.289013,0
2426,2025-10-09,-1.685389,0.0,7.692308,-0.962083,-1.740595,40.33121,0.0,122.142857,-2.941176,0
2426,2025-10-17,-0.28571,-1.133138,0.867061,2e-06,-2.158673,-9.127824,0.0,152.575758,-9.714285,0
2426,2025-11-28,9.090911,-7.428567,-9.999996,2.402026,2.240459,-18.2441,0.0,125.368421,5.246904,1
2426,2025-12-05,3.703694,4.024766,-4.815866,1.63339,6.127601,-14.734978,0.0,196.166667,3.293408,1
2426,2025-12-12,-0.297615,6.012657,-3.73563,-1.296406,3.924305,36.934133,0.0,129.611111,-1.492537,0
2426,2025-12-19,1.79104,14.814807,-3.125006,-0.11717,2.726309,-17.359454,0.0,192.0,3.519064,1
2426,2026-01-16,6.969695,3.21637,18.456376,1.495111,2.541756,-15.566434,0.0,122.690476,10.674166,1
2426,2026-02-26,5.722067,-3.722084,13.782994,0.154876,1.637195,-9.987956,0.0,116.976744,75.916219,1
2426,2026-05-22,34.410331,70.84188,152.503779,16.72278,27.26577,626.119902,0.0,0.0,8.05289,1
2427,2025-11-28,6.994323,10.54687,4.814812,2.239882,6.471027,133.786997,0.0,14.991684,-7.266437,0
2427,2026-01-16,0.94697,-1.478742,1.138517,-0.411064,-0.215297,11.438095,0.0,13.807407,2.247185,1
2427,2026-01-23,-0.56285,-1.486987,-6.854133,-0.150715,-0.216511,44.646825,0.0,14.898396,1.111108,1
2427,2026-07-03,22.528734,13.404254,24.824352,13.597612,16.924426,2096.037936,0.0,26.334821,-16.573559,0
2427,2026-07-31,-3.448281,-15.947467,-4.680853,-0.488673,-7.361457,-13.301,0.0,0.0,-0.222722,0
2428,2023-11-03,1.798561,-1.393728,-10.443038,1.725377,0.247963,95.084485,0.0,1123.0,8.802817,1
2428,2024-03-08,-0.869565,6.875,1.785714,-2.229846,2.104792,-32.046192,0.0,1762.5,1.183432,1
2428,2024-06-21,6.25,13.677812,19.488818,1.409978,8.03004,-14.878275,0.0,217.090909,-6.469003,0
2428,2024-06-28,-4.812834,5.325444,13.375796,-0.614182,1.453406,-61.811323,0.0,792.0,-6.460674,0
2428,2024-09-20,4.105572,3.80117,4.105572,1.312785,4.611758,17.693236,0.0,833.333333,-3.370787,0
2428,2024-09-27,0.56338,5.0,5.621302,0.11217,3.884766,-67.715634,0.0,825.0,-3.966006,0
2428,2024-10-04,-4.481793,-1.445087,16.382253,-2.62707,-0.785569,-54.491695,0.0,0.0,-2.346041,0
2428,2025-10-23,17.44186,28.253968,37.414966,6.259863,15.842294,722.676198,0.0,276.7,-4.347826,0
2429,2024-11-22,-1.4975,13.19312,-3.267974,-0.336698,0.723098,139.673788,0.0,0.0,8.644065,1
2429,2024-12-13,3.752038,5.823627,19.999997,0.72854,6.505902,11.320248,0.0,158.5,2.664578,1
2429,2024-12-20,0.786164,8.277023,22.56214,1.199871,5.601316,-47.294881,0.0,106.083333,-17.210685,0
2429,2025-01-10,0.306274,-0.304409,8.443706,0.061105,1.779193,-57.21968,0.0,211.0,-4.91551,0
2429,2025-01-17,-14.809161,-10.289391,-7.920791,-3.759918,-11.484773,13.692556,0.0,173.551724,26.964283,1
2429,2025-02-07,4.737738,-2.825744,6.724141,3.166669,1.68378,58.802651,0.0,153.787879,51.2987,1
2429,2025-02-14,14.862676,7.890739,18.106308,7.239817,16.024802,407.997777,0.0,69.0,35.804194,1
2429,2025-12-12,-0.861014,-7.035754,-30.517243,-2.868163,1.078503,420.692937,0.0,33.477157,-3.797468,0
2430,2024-05-10,-1.496597,-2.42587,-10.617282,-0.412653,-0.158585,53.951467,0.0,0.0,-0.274732,0
2430,2024-06-28,-0.140447,-2.066116,-3.265308,-0.19652,-0.843736,-39.077956,0.0,0.0,-2.25035,0
2430,2024-07-05,0.421945,-1.244815,-0.833331,0.337272,0.063069,4.756191,0.0,0.0,-1.960786,0
2430,2024-07-12,1.40056,1.40056,-1.09289,0.807575,1.478733,-20.644107,0.0,0.0,-8.287293,0
2430,2025-05-09,0.743497,2.457465,-13.831479,0.296078,1.21382,-16.008759,0.0,0.0,-8.639707,0
2430,2026-01-09,-0.656453,-2.783724,-5.809127,0.088185,-0.840884,-32.729474,0.0,0.0,-0.220269,0
2430,2026-04-30,-6.557375,-7.852189,-13.260866,-2.777774,-6.81924,109.709676,0.0,0.0,-9.750004,0
2431,2023-10-13,-1.777776,-2.212389,4.739336,-1.074307,-0.985663,-77.056341,0.0,0.0,-0.45249,0
2431,2024-01-05,2.173913,3.982299,6.818182,0.945016,2.307358,187.07551,0.0,1875.0,8.085105,1
2431,2024-02-16,1.976285,14.159287,15.17857,1.81531,7.791933,116.551382,0.0,59.243243,1.153843,1
2431,2024-04-12,-0.375941,1.145035,4.33071,-0.150715,0.837138,29.581317,0.0,3163.0,-6.037737,0
2431,2024-07-05,9.756096,8.433737,8.433737,4.732351,9.112952,228.398473,0.0,0.0,-6.137187,0
2431,2024-08-30,5.668014,0.384617,3.16206,1.873537,8.029803,211.094727,0.0,1519.5,1.532566,1
2431,2024-09-06,-6.13027,6.986901,-8.582087,-2.234636,-0.769543,-45.871419,0.0,0.0,11.250003,1
2431,2024-12-27,2.952027,-12.539185,-25.600001,0.287563,-3.643586,-35.027649,0.0,197.434783,2.508963,1
2431,2025-01-17,-0.349652,1.785714,-16.909619,-1.588399,-0.140154,-20.178774,0.0,175.512821,3.846155,1
2431,2025-05-09,-0.418412,0.847453,-15.000003,1.622541,5.356349,-45.725584,0.0,584.142857,-3.361341,0
2431,2025-05-16,2.94118,10.859727,-15.517241,-0.568181,5.785837,-6.741147,0.0,569.142857,-7.7551,0
2431,2025-05-23,-2.040816,11.627907,-19.191921,-0.332226,0.607839,-28.680794,0.0,572.0,-7.916665,0
2431,2025-05-29,0.416668,3.879309,-17.18213,0.500419,0.312177,-24.710495,0.0,572.0,-7.083337,0
2431,2025-06-06,-4.564317,-2.542374,5.022833,-0.17361,-3.866248,123.220808,0.0,592.714286,-4.741381,0
2431,2025-06-13,-1.739129,-9.236945,0.892861,-2.249134,-4.156063,59.169844,0.0,474.444444,-5.309738,0
2431,2025-08-22,4.255319,16.113742,9.865475,0.906096,4.812834,21.725178,0.0,140.606061,3.614456,1
2431,2025-08-29,-2.857146,3.478258,5.309729,-2.618662,-1.244817,-64.531871,0.0,138.71875,10.69959,1
2431,2026-04-24,-2.608697,-8.943092,-27.035834,-1.926447,-3.406642,-32.334665,0.0,0.0,-3.181822,0
2431,2026-05-22,3.902435,-4.054061,-11.983477,3.297765,0.282482,29.883335,0.0,0.0,9.813086,1
2431,2026-05-29,-1.877933,-3.240744,-9.523813,0.674371,-0.428778,-1.113771,0.0,0.0,5.26316,1
2431,2026-06-18,8.878503,13.10679,1.304345,2.915192,6.905251,454.276218,0.0,0.0,-7.234046,0
2431,2026-07-09,-3.375532,7.009346,9.569378,-2.801361,-0.087262,-57.847597,0.0,0.0,-7.894734,0
2431,2026-07-31,-6.074763,-16.59751,-9.865466,-1.296403,-7.206498,121.690361,0.0,0.0,-0.495051,0
2431,2026-08-07,4.47761,-8.296942,-1.869157,0.961538,-0.147401,-27.537594,0.0,0.0,0.0,0
2432,2025-03-14,-0.791565,0.534751,14.112284,-0.397355,-0.265256,-44.0,0.0,0.0,-28.571429,0
2432,2025-03-21,-0.265953,-0.793649,13.636364,-0.714852,-0.81333,7.142857,0.0,0.0,-23.796795,0
2432,2025-03-28,-6.666667,-7.284768,0.143059,-2.804776,-6.222788,200.033333,0.0,0.0,-13.333334,0
2432,2025-07-18,2.707581,0.17606,-5.794702,0.815026,0.485654,-22.857143,0.0,0.0,-0.707967,0
2432,2025-12-05,1.134213,-4.973356,-3.603604,0.753296,-0.529887,-72.727273,0.0,0.0,-3.731343,0
2432,2025-12-12,-1.308413,-5.882352,-7.042254,-0.37736,-0.264452,50.0,0.0,0.0,-6.427224,0
2432,2025-12-19,-3.97727,-1.169588,-10.106384,-1.706087,-3.566333,144.444444,0.0,0.0,-1.956947,0
2432,2025-12-26,0.589389,-3.759398,-9.058612,-0.659682,-2.318038,-27.105085,0.0,0.0,-2.539061,0
2432,2026-01-02,-1.526723,-3.370792,-8.672569,0.702574,-0.912149,70.0,0.0,0.0,-5.620151,0
2432,2026-07-09,0.355873,0.894454,6.415097,-0.669248,-1.009212,-26.829268,0.0,0.0,1.247773,1
2432,2026-07-17,-0.53192,-1.57895,6.85714,-0.883394,-1.613472,0.0,0.0,0.0,-1.234569,0
2432,2026-07-24,1.069523,2.717391,8.000001,-0.211191,0.061768,-64.615385,0.0,0.0,1.069523,1
2432,2026-07-31,0.705463,-0.174829,1.964283,1.420956,0.910133,69.565217,0.0,0.0,1.241129,1
2433,2025-04-25,-0.198417,-2.519378,0.0,-0.039748,-0.148885,484.35,0.0,0.0,0.0,0
2434,2024-06-21,-0.149251,-0.149251,5.354333,-0.357461,0.646911,-24.242424,0.0,0.0,-2.541113,0
2434,2024-06-28,1.345294,3.353666,4.629629,0.355246,1.542614,-36.0,0.0,0.0,-3.230539,0
2434,2024-08-16,-1.105846,-6.006006,-6.567166,-0.666457,-2.938215,-60.0,0.0,0.0,2.04403,1
2434,2024-08-23,4.153352,-1.062222,-3.550298,1.053933,1.644706,130.1,0.0,0.0,-0.613488,0
2434,2024-08-30,-1.226987,-1.529052,-4.733723,0.436683,1.10684,-71.02709,0.0,0.0,0.925924,1
2434,2024-09-06,0.62112,2.369674,-3.857564,2.564107,1.710882,350.0,0.0,0.0,5.228759,1
2434,2024-09-13,0.154319,3.674126,-2.552548,0.713844,1.303366,-27.522222,0.0,0.0,-1.529052,0
2434,2024-09-20,-0.154081,-0.154081,-2.994012,-0.030849,1.005382,25.0,0.0,0.0,-1.840486,0
2434,2024-09-27,0.925924,2.507841,-2.095811,0.368326,1.592235,42.0,0.0,0.0,1.406252,1
2434,2024-10-04,-2.127662,1.577287,3.703709,-0.67859,-0.232376,-33.377748,0.0,0.0,-1.85758,0
2434,2024-10-11,-1.679387,0.940442,2.711325,0.031065,-0.578925,-34.054339,0.0,0.0,-0.62112,0
2434,2024-10-18,-0.62112,-1.840486,0.94637,0.565682,-0.782886,-48.571429,0.0,0.0,0.78125,1
2436,2023-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.98017,23.539229,1
