股票代號,進場日期,大戶相關係數,散戶相關係數,均張相關係數,大戶四週成長率,散戶衰退率,外資買賣超,融資餘額,融券餘額,是否獲利
2337,2023-09-22,0.356,-0.229,0.247,0.739,1.04,-7232176.0,18589.0,438.0,0
2337,2023-10-20,0.338,-0.199,0.217,0.602,0.468,-573949.0,16661.0,860.0,0
2337,2023-12-22,0.6,-0.417,0.417,1.15,0.637,-13208699.0,16282.0,1265.0,1
2337,2024-01-05,0.587,-0.416,0.417,0.059,0.453,968923.0,15162.0,1310.0,0
2337,2024-05-10,0.826,-0.727,0.729,0.017,0.038,-9250365.0,17086.0,591.0,1
2337,2024-05-17,0.828,-0.734,0.737,1.211,0.388,2058099.0,17348.0,610.0,0
2337,2024-05-24,0.835,-0.744,0.746,0.206,0.671,-4991355.0,17897.0,187.0,1
2337,2024-05-31,0.84,-0.75,0.751,0.236,0.36,1365603.0,17823.0,205.0,0
2337,2024-06-21,0.853,-0.765,0.767,0.763,0.095,4773203.0,19062.0,0.0,0
2337,2024-07-19,0.851,-0.774,0.774,0.319,0.696,-4406473.0,19525.0,214.0,0
2337,2024-09-27,0.86,-0.793,0.791,0.718,0.41,12485063.0,18486.0,854.0,0
2337,2024-10-04,0.862,-0.796,0.794,1.157,0.539,-987058.0,18777.0,884.0,0
2337,2025-05-16,0.951,-0.875,0.874,2.322,0.926,13659863.0,19936.0,3682.0,0
2337,2025-05-23,0.952,-0.878,0.877,1.651,1.01,5991338.0,19232.0,3692.0,1
2337,2025-06-20,0.955,-0.883,0.882,0.623,0.157,6449739.0,20705.0,4396.0,1
2337,2025-08-22,0.958,-0.866,0.866,0.121,0.508,5323283.0,18843.0,2802.0,0
2337,2025-08-29,0.959,-0.862,0.863,0.477,0.584,7374373.0,18204.0,2813.0,1
2337,2025-09-05,0.959,-0.857,0.858,0.113,0.471,-4080483.0,19409.0,2873.0,1
2337,2025-09-12,0.959,-0.854,0.856,3.217,0.689,2202314.0,23756.0,3896.0,1
2337,2025-09-19,0.952,-0.855,0.856,3.891,0.545,23110013.0,34825.0,9528.0,0
2337,2025-12-26,0.842,-0.016,0.235,3.354,2.426,25411181.0,81633.0,7406.0,1
2337,2026-01-02,0.83,0.063,0.166,5.291,3.27,43838463.0,99930.0,11866.0,1
2337,2026-01-09,0.79,0.148,0.102,18.942,3.672,22247899.0,116190.0,16510.0,1
2338,2023-10-13,0.884,-0.901,0.9,1.467,0.455,1311000.0,8933.0,234.0,0
2338,2023-12-01,0.857,-0.861,0.863,5.566,1.394,902309.0,9565.0,311.0,0
2338,2024-01-12,0.861,-0.858,0.86,0.044,-0.042,-102090.0,8819.0,188.0,0
2338,2024-02-23,0.87,-0.867,0.868,0.767,0.267,1174000.0,8231.0,67.0,0
2338,2024-04-12,0.876,-0.839,0.848,1.88,1.326,1588000.0,7698.0,26.0,0
2338,2024-05-31,0.872,-0.837,0.845,1.102,0.209,372127.0,8367.0,61.0,1
2338,2024-06-21,0.849,-0.783,0.79,3.949,3.417,2315470.0,10722.0,179.0,0
2338,2024-07-12,0.832,-0.741,0.745,4.092,1.473,1346450.0,9241.0,194.0,0
2338,2024-11-29,0.627,-0.616,0.623,0.613,0.434,231347.0,7705.0,97.0,0
2338,2025-04-25,0.641,-0.747,0.745,0.063,0.377,913243.0,6320.0,202.0,0
2338,2025-08-15,0.741,-0.878,0.876,3.283,0.424,-1242178.0,7033.0,2797.0,0
2338,2025-09-19,0.486,-0.862,0.826,0.416,1.134,242053.0,7236.0,1980.0,0
2338,2025-10-09,0.317,-0.861,0.771,0.517,0.856,0.0,7096.0,1438.0,1
2338,2025-10-17,0.271,-0.862,0.75,0.562,1.039,277546.0,6918.0,551.0,0
2338,2026-01-23,-0.098,-0.882,0.497,1.183,0.89,2085014.0,5917.0,232.0,0
2338,2026-05-08,-0.184,-0.708,0.436,4.916,2.963,6954927.0,6959.0,29.0,0
2338,2026-05-29,-0.18,-0.661,0.433,4.585,4.667,3887881.0,7780.0,77.0,0
2338,2026-06-26,-0.186,-0.631,0.423,0.827,0.607,-570040.0,6842.0,90.0,1
2338,2026-07-03,-0.187,-0.624,0.421,0.134,0.577,3725085.0,6756.0,53.0,0
2340,2023-08-18,0.059,0.464,-0.451,1.043,1.819,1188000.0,13246.0,458.0,0
2340,2023-08-25,0.062,0.456,-0.446,0.957,1.091,1247060.0,13355.0,444.0,1
2340,2024-05-03,0.067,-0.163,0.154,0.428,0.712,1014976.0,11341.0,38.0,0
2340,2024-07-26,0.155,-0.301,0.294,0.147,0.225,-625361.0,14412.0,70.0,0
2340,2025-05-09,0.838,-0.735,0.742,0.239,0.287,823856.0,7137.0,11.0,1
2340,2025-05-16,0.844,-0.744,0.752,0.312,0.285,879205.0,6765.0,17.0,0
2340,2025-08-22,0.89,-0.839,0.843,0.37,0.522,721000.0,7385.0,95.0,0
2340,2025-08-29,0.892,-0.841,0.846,0.089,0.253,-143774.0,7337.0,95.0,1
2340,2025-09-05,0.894,-0.844,0.848,0.29,0.097,-4907.0,7212.0,79.0,1
2340,2025-10-09,0.875,-0.835,0.842,0.027,0.381,0.0,9666.0,244.0,1
2340,2025-10-17,0.869,-0.834,0.841,0.488,0.451,723435.0,9149.0,238.0,1
2340,2025-11-21,0.85,-0.834,0.841,0.665,0.385,268469.0,8490.0,284.0,1
2340,2025-12-12,0.843,-0.832,0.839,1.341,0.767,4126000.0,7623.0,476.0,0
2340,2025-12-19,0.843,-0.831,0.839,0.631,0.534,-1193000.0,7887.0,430.0,0
2340,2026-05-22,0.822,-0.702,0.732,0.178,0.979,2223715.0,10930.0,106.0,0
2340,2026-05-29,0.815,-0.681,0.713,1.825,0.708,-2386230.0,10789.0,83.0,0
2340,2026-06-26,0.8,-0.617,0.658,5.573,1.956,6824420.0,8785.0,352.0,1
2342,2023-10-13,0.327,0.79,-0.663,0.212,0.17,101000.0,5878.0,81.0,0
2342,2023-11-17,0.466,0.862,-0.761,0.011,0.192,266000.0,5499.0,24.0,1
2342,2023-11-24,0.476,0.856,-0.765,0.159,0.128,-55000.0,5554.0,27.0,0
2342,2024-02-02,0.519,0.884,-0.829,0.929,-0.033,-88000.0,5558.0,51.0,1
2342,2024-04-12,0.265,0.681,-0.737,0.022,0.234,-13000.0,5349.0,58.0,0
2342,2024-04-19,0.234,0.623,-0.719,0.683,0.258,-672222.0,5314.0,45.0,1
2342,2024-06-21,0.101,0.518,-0.69,1.763,0.5,683000.0,4311.0,73.0,0
2342,2024-07-12,0.076,0.52,-0.667,0.59,0.415,421000.0,4208.0,58.0,0
2342,2024-07-19,0.058,0.524,-0.665,0.611,0.313,-473000.0,4131.0,38.0,1
2344,2023-09-15,0.454,-0.455,0.446,0.162,0.862,11455275.0,28855.0,0.0,0
2344,2023-09-22,0.459,-0.452,0.444,0.325,0.911,-21520237.0,30943.0,264.0,0
2344,2023-10-13,0.408,-0.403,0.396,3.062,4.422,36420241.0,27377.0,0.0,0
2344,2024-03-01,0.509,-0.3,0.506,0.4,1.094,-3547598.0,51167.0,29.0,0
2344,2024-05-24,0.497,-0.472,0.585,0.108,0.29,17863217.0,56625.0,164.0,0
2344,2024-05-31,0.503,-0.499,0.599,0.201,0.446,-8999194.0,58727.0,135.0,0
2344,2024-06-21,0.515,-0.533,0.615,2.495,2.143,30843119.0,67646.0,663.0,0
2344,2025-02-14,0.505,-0.917,0.768,0.811,0.437,-5652713.0,83158.0,1882.0,1
2344,2025-06-13,0.634,-0.922,0.828,1.935,2.245,37565402.0,50485.0,3379.0,1
2344,2025-08-22,0.657,-0.925,0.839,0.33,0.556,-164443.0,51923.0,2425.0,1
2344,2025-08-29,0.659,-0.924,0.84,1.688,1.912,33474863.0,45541.0,2783.0,1
2344,2025-09-05,0.657,-0.921,0.838,1.469,2.66,86147204.0,46172.0,5402.0,1
2344,2025-11-07,0.833,-0.508,0.564,0.472,5.326,32704021.0,105016.0,23007.0,0
2344,2025-12-05,0.869,-0.297,0.375,0.134,0.885,42267464.0,132408.0,23296.0,1
2345,2023-10-13,-0.864,-0.607,0.603,0.791,2.021,-1276557.0,1779.0,370.0,0
2345,2024-02-02,-0.884,-0.059,0.07,0.532,3.793,2188754.0,1321.0,241.0,0
2345,2024-05-24,-0.749,-0.023,0.026,0.638,6.681,1285629.0,1338.0,135.0,0
2345,2024-05-31,-0.74,-0.011,0.012,0.132,5.12,780765.0,1880.0,134.0,1
2347,2023-08-18,0.557,-0.715,0.718,0.174,0.911,294746.0,921.0,38.0,0
2347,2023-08-25,0.555,-0.71,0.712,0.132,1.062,-816235.0,884.0,36.0,1
2347,2023-09-01,0.536,-0.682,0.684,0.222,1.43,-378875.0,836.0,49.0,1
2347,2023-09-08,0.519,-0.638,0.638,0.274,2.497,-494106.0,811.0,55.0,1
2347,2023-09-15,0.513,-0.578,0.574,0.081,3.391,778632.0,707.0,55.0,0
2347,2023-09-22,0.522,-0.564,0.557,0.267,3.932,840850.0,636.0,62.0,1
2347,2023-09-28,0.55,-0.571,0.561,0.074,2.993,0.0,636.0,62.0,1
2347,2023-10-13,0.621,-0.587,0.573,0.352,3.292,3037735.0,607.0,62.0,0
2347,2023-10-20,0.671,-0.619,0.606,0.332,4.175,-1470299.0,569.0,65.0,1
2347,2023-10-27,0.715,-0.656,0.645,0.077,2.816,2150087.0,553.0,61.0,1
2347,2023-11-03,0.759,-0.692,0.684,0.139,1.813,-1842175.0,551.0,67.0,0
2347,2023-11-10,0.792,-0.724,0.718,0.115,1.486,3447625.0,617.0,65.0,0
2347,2023-11-17,0.802,-0.742,0.737,0.065,0.598,4095197.0,585.0,61.0,1
2347,2023-11-24,0.818,-0.761,0.757,0.15,1.079,-238449.0,493.0,62.0,0
2347,2023-12-01,0.83,-0.778,0.775,0.22,2.705,-4298583.0,585.0,58.0,0
2347,2023-12-22,0.855,-0.816,0.814,0.102,0.831,-12100059.0,523.0,50.0,1
2347,2024-01-05,0.877,-0.841,0.841,0.145,2.48,-1261539.0,485.0,52.0,0
2347,2024-01-26,0.897,-0.867,0.869,0.194,1.453,5232612.0,551.0,77.0,0
2347,2024-02-02,0.905,-0.877,0.879,0.048,1.86,1894830.0,538.0,75.0,1
2347,2024-02-23,0.919,-0.893,0.899,0.085,1.229,5441697.0,775.0,92.0,1
2347,2024-03-01,0.922,-0.897,0.904,0.226,1.609,3653906.0,1016.0,91.0,0
2347,2024-03-08,0.927,-0.903,0.911,0.042,1.141,4978195.0,962.0,88.0,1
2347,2024-03-15,0.928,-0.902,0.913,0.141,0.645,3440060.0,1370.0,99.0,0
2347,2024-04-26,0.946,-0.92,0.932,0.451,2.62,-14088904.0,848.0,41.0,1
2347,2024-05-03,0.949,-0.922,0.936,0.3,3.771,4369783.0,1002.0,861.0,1
2347,2024-05-10,0.949,-0.92,0.936,0.163,2.588,1341052.0,644.0,163.0,0
2347,2024-05-17,0.952,-0.92,0.938,0.339,1.326,-2526879.0,712.0,33.0,0
2347,2024-06-21,0.956,-0.925,0.944,0.269,2.458,-2340874.0,716.0,0.0,0
2347,2024-07-26,0.945,-0.905,0.918,0.061,1.035,-521459.0,1473.0,2.0,0
2347,2024-08-16,0.943,-0.898,0.909,0.024,1.044,-1959924.0,1145.0,20.0,0
2347,2024-10-18,0.922,-0.872,0.877,0.163,1.389,2125085.0,1838.0,19.0,0
2347,2024-11-22,0.911,-0.86,0.861,0.498,4.302,-35377179.0,1722.0,10.0,0
2347,2024-11-29,0.909,-0.859,0.859,0.07,4.356,-641297.0,1496.0,15.0,0
2347,2025-01-03,0.909,-0.859,0.859,0.068,0.918,-4762991.0,1119.0,37.0,0
2347,2025-03-21,0.905,-0.852,0.853,0.262,2.42,5743202.0,825.0,0.0,1
2347,2025-03-28,0.905,-0.853,0.854,0.318,3.2,4535172.0,741.0,28.0,1
2347,2025-04-02,0.905,-0.853,0.854,0.102,2.336,0.0,741.0,28.0,0
2347,2025-04-25,0.894,-0.837,0.839,0.15,1.209,-12134520.0,511.0,46.0,1
2347,2025-05-16,0.893,-0.835,0.837,0.079,0.678,1151527.0,510.0,21.0,1
2347,2025-06-20,0.889,-0.828,0.829,0.301,1.77,-25846074.0,515.0,0.0,0
2347,2025-07-18,0.85,-0.793,0.795,0.094,1.049,11456771.0,882.0,25.0,1
2347,2025-07-25,0.846,-0.79,0.792,0.089,1.207,8035124.0,463.0,32.0,0
2347,2025-11-21,0.794,-0.77,0.773,0.298,1.999,4163030.0,1545.0,40.0,1
2347,2025-11-28,0.795,-0.772,0.775,0.765,1.777,3288731.0,2261.0,41.0,0
2347,2026-01-16,0.794,-0.786,0.789,0.596,4.86,3523468.0,1730.0,21.0,1
2347,2026-01-23,0.793,-0.783,0.787,0.523,4.551,3344974.0,1468.0,21.0,0
2347,2026-01-30,0.793,-0.784,0.787,0.254,4.685,3670996.0,1376.0,21.0,1
2347,2026-02-06,0.794,-0.784,0.787,0.132,2.229,-3566469.0,1201.0,20.0,1
2347,2026-02-26,0.793,-0.782,0.785,0.342,4.831,0.0,1201.0,20.0,0
2347,2026-03-06,0.793,-0.782,0.784,0.106,4.583,1447142.0,724.0,12.0,1
2347,2026-03-13,0.793,-0.782,0.785,0.07,2.336,170079.0,696.0,14.0,1
2347,2026-03-20,0.793,-0.78,0.782,0.792,3.727,28292612.0,776.0,5.0,1
2347,2026-03-27,0.795,-0.78,0.782,0.52,6.41,15050868.0,834.0,2.0,0
2347,2026-04-10,0.8,-0.784,0.786,0.114,1.518,-982150.0,601.0,6.0,1
2347,2026-04-17,0.805,-0.785,0.788,0.149,2.749,10099051.0,435.0,8.0,0
2347,2026-04-24,0.809,-0.788,0.791,0.122,2.904,-9338188.0,375.0,12.0,1
2347,2026-04-30,0.813,-0.791,0.795,0.11,2.046,0.0,375.0,12.0,0
2347,2026-05-08,0.818,-0.795,0.799,0.003,1.01,-1244486.0,457.0,9.0,0
2347,2026-05-15,0.822,-0.798,0.803,0.006,0.562,-1710593.0,461.0,4.0,1
2347,2026-05-22,0.826,-0.801,0.807,0.136,0.755,1505160.0,938.0,4.0,1
2347,2026-05-29,0.831,-0.805,0.811,0.095,1.361,200379.0,1374.0,4.0,1
2347,2026-06-18,0.842,-0.809,0.819,0.101,0.774,0.0,3045.0,9.0,0
2347,2026-06-26,0.846,-0.809,0.821,0.281,1.818,5210076.0,2424.0,11.0,0
2347,2026-07-03,0.85,-0.81,0.823,0.083,1.491,-20884034.0,2397.0,8.0,0
2347,2026-07-31,0.864,-0.821,0.837,0.073,1.536,6287790.0,678.0,10.0,1
2347,2026-08-07,0.867,-0.823,0.84,0.216,2.949,1323252.0,1261.0,7.0,0
2348,2023-10-20,0.633,-0.708,0.703,0.116,0.369,-18994.0,398.0,4.0,1
2348,2023-10-27,0.693,-0.756,0.75,0.007,0.331,-6000.0,459.0,9.0,1
2348,2023-11-03,0.737,-0.791,0.785,0.093,0.185,9567.0,440.0,9.0,1
2348,2023-12-08,0.884,-0.906,0.905,0.038,0.716,126330.0,666.0,9.0,1
2348,2026-01-16,-0.74,-0.037,-0.002,0.045,1.017,-484671.0,1626.0,49.0,0
2348,2026-01-23,-0.742,-0.044,0.005,0.001,0.711,-328389.0,1617.0,46.0,0
2348,2026-02-26,-0.748,-0.071,0.03,0.076,0.816,0.0,1452.0,43.0,0
2348,2026-03-20,-0.753,-0.087,0.042,0.149,0.254,-288123.0,1674.0,37.0,0
2348,2026-07-17,-0.773,-0.151,0.071,0.297,2.006,749864.0,2439.0,2.0,0
2348,2026-07-24,-0.774,-0.154,0.071,0.445,1.208,273217.0,2603.0,0.0,0
2348,2026-07-31,-0.775,-0.156,0.07,0.69,0.898,-213673.0,2847.0,0.0,0
2349,2024-03-08,0.01,0.855,-0.855,0.247,-0.031,-553000.0,0.0,0.0,1
2349,2024-03-15,0.013,0.858,-0.858,0.595,0.053,984000.0,0.0,0.0,1
2351,2023-08-25,-0.543,-0.836,0.827,0.299,0.344,-108000.0,2313.0,75.0,1
2351,2023-09-01,-0.599,-0.853,0.845,0.214,0.407,-156000.0,2311.0,78.0,1
2351,2023-10-13,-0.542,-0.845,0.838,0.795,5.404,173000.0,3374.0,147.0,1
2351,2023-10-20,-0.54,-0.843,0.834,0.969,4.818,-662763.0,3421.0,174.0,0
2351,2023-10-27,-0.525,-0.837,0.83,0.357,4.223,362970.0,3250.0,155.0,1
2351,2024-04-19,-0.414,-0.773,0.775,180645.868,3.649,-600000.0,2050.0,23.0,1
2351,2024-05-17,-0.417,-0.775,0.776,0.347,9.558,251100.0,6077.0,52.0,0
2351,2024-05-24,-0.421,-0.778,0.779,0.152,4.241,878000.0,4609.0,65.0,1
2351,2024-05-31,-0.419,-0.78,0.78,1.216,5.35,-722000.0,4777.0,121.0,1
2351,2024-06-14,-0.393,-0.794,0.798,0.477,11.549,3785585.0,6894.0,698.0,0
2351,2024-08-23,-0.4,-0.814,0.811,2.597,12.788,3986458.0,3990.0,161.0,0
2351,2024-09-27,-0.382,-0.821,0.82,0.39,13.818,2392463.0,5310.0,210.0,0
2351,2025-05-09,-0.653,-0.891,0.888,0.696,1.289,136009.0,3898.0,83.0,1
2351,2025-05-16,-0.66,-0.895,0.89,0.043,1.122,-1230759.0,4173.0,82.0,0
2351,2025-07-04,-0.698,-0.915,0.905,0.594,1.813,570238.0,4663.0,92.0,1
2351,2025-08-29,-0.725,-0.925,0.916,0.252,3.845,-1170995.0,9713.0,213.0,0
2351,2026-01-23,-0.765,-0.936,0.929,2.76,4.013,2009312.0,6238.0,130.0,1
2351,2026-01-30,-0.766,-0.935,0.929,6.22,8.98,7438513.0,4857.0,217.0,0
2351,2026-02-06,-0.767,-0.936,0.929,0.629,6.833,115679.0,4729.0,218.0,0
2351,2026-03-20,-0.771,-0.936,0.929,4.122,8.763,4971623.0,5183.0,121.0,1
2351,2026-05-15,-0.732,-0.774,0.778,2.484,7.155,469038.0,26195.0,346.0,1
2351,2026-05-22,-0.723,-0.735,0.743,1.002,8.514,-1723639.0,27790.0,272.0,1
2351,2026-06-18,-0.689,-0.58,0.61,0.12,4.496,0.0,27618.0,221.0,0
2351,2026-08-07,-0.681,-0.215,0.362,0.307,2.85,-1071767.0,10967.0,182.0,0
2352,2023-10-20,0.134,0.053,-0.065,0.319,0.897,-4353978.0,15866.0,903.0,0
2352,2023-10-27,0.156,0.029,-0.041,0.147,0.702,-6828376.0,15481.0,756.0,1
2352,2023-11-03,0.166,0.016,-0.028,0.289,0.468,2719318.0,15060.0,740.0,1
2352,2023-11-10,0.164,0.015,-0.027,0.942,1.435,6096174.0,15958.0,604.0,0
2352,2023-12-15,0.19,-0.027,0.016,0.312,0.345,9078911.0,16462.0,819.0,1
2352,2024-02-16,0.085,0.078,-0.084,0.268,0.363,4391400.0,17617.0,1883.0,0
2352,2024-02-23,0.082,0.085,-0.091,0.623,1.425,-4769242.0,17126.0,1691.0,1
2352,2024-05-03,0.292,-0.153,0.125,0.085,0.321,116838.0,20065.0,3174.0,0
2352,2024-08-30,0.782,-0.691,0.641,0.382,0.958,3690827.0,22028.0,122.0,0
2352,2024-09-20,0.799,-0.719,0.672,0.579,0.939,1734727.0,21320.0,80.0,1
2352,2024-09-27,0.8,-0.725,0.679,0.617,1.086,4290881.0,20161.0,89.0,0
2352,2024-10-18,0.808,-0.74,0.696,0.961,1.278,5355445.0,19315.0,81.0,0
2352,2024-10-25,0.813,-0.745,0.702,0.464,1.402,-926268.0,19332.0,69.0,0
2352,2024-11-29,0.83,-0.764,0.724,0.405,0.548,3428733.0,19653.0,64.0,1
2352,2024-12-06,0.832,-0.767,0.727,0.152,0.471,4791069.0,19771.0,83.0,0
2352,2025-02-07,0.864,-0.779,0.753,0.191,0.185,2653564.0,18741.0,76.0,1
2352,2025-02-14,0.866,-0.781,0.756,0.154,0.062,1227018.0,18711.0,56.0,0
2352,2025-08-08,0.892,-0.762,0.766,0.764,1.092,6915315.0,12471.0,9.0,0
2352,2025-09-19,0.898,-0.768,0.774,0.458,2.625,541659.0,16611.0,0.0,1
2352,2025-10-31,0.863,-0.736,0.78,0.108,0.351,1564963.0,11802.0,86.0,0
2352,2025-12-05,0.857,-0.655,0.791,0.099,-0.001,21367.0,11807.0,49.0,0
2352,2026-01-23,0.871,-0.54,0.802,0.177,0.158,4200311.0,15700.0,288.0,0
2352,2026-02-26,0.876,-0.496,0.811,0.366,0.303,0.0,13795.0,522.0,0
2352,2026-04-17,0.889,-0.49,0.827,0.657,1.146,8918147.0,13238.0,14.0,0
2352,2026-04-24,0.89,-0.496,0.829,0.253,1.33,3351618.0,13601.0,20.0,0
2352,2026-04-30,0.892,-0.502,0.832,0.118,1.008,0.0,13601.0,20.0,1
2352,2026-05-08,0.893,-0.507,0.834,0.387,0.802,1831710.0,14880.0,78.0,0
2352,2026-05-15,0.894,-0.511,0.836,1.019,1.391,7065903.0,13150.0,18.0,1
2352,2026-05-22,0.893,-0.514,0.835,1.108,1.678,4393154.0,14936.0,55.0,0
2352,2026-06-26,0.883,-0.523,0.824,1.037,1.258,-3285652.0,14070.0,43.0,1
2353,2023-08-18,0.734,0.109,-0.098,1.637,2.479,24774038.0,29468.0,1051.0,0
2353,2023-08-25,0.755,-0.008,0.015,0.721,2.334,5794787.0,27165.0,833.0,0
2353,2023-09-15,0.825,-0.321,0.324,0.147,0.922,2322739.0,22164.0,936.0,0
2353,2023-10-13,0.839,-0.467,0.47,0.138,0.187,-11593177.0,23721.0,786.0,0
2353,2023-11-03,0.786,-0.434,0.437,0.121,0.269,-14208926.0,19092.0,761.0,0
2353,2023-12-22,0.588,-0.374,0.379,4.14,4.264,43175477.0,30797.0,4085.0,1
2353,2024-04-12,0.345,0.491,-0.475,2.317,2.401,-20510870.0,51642.0,331.0,0
2353,2024-05-03,0.221,0.521,-0.509,0.234,0.795,1749158.0,39322.0,273.0,1
2353,2024-05-10,0.164,0.545,-0.533,2.032,1.809,24052684.0,37841.0,480.0,1
2353,2024-05-17,0.131,0.564,-0.553,0.898,2.489,-7867695.0,39055.0,609.0,1
2353,2024-05-24,0.084,0.586,-0.576,4.751,3.875,48354106.0,49645.0,3177.0,0
2353,2025-02-07,0.004,0.304,-0.324,0.48,0.134,3948724.0,41870.0,326.0,1
2353,2025-02-14,0.008,0.299,-0.319,0.356,0.356,8183642.0,41806.0,382.0,1
2353,2025-02-21,0.008,0.297,-0.316,0.428,0.503,13891488.0,40721.0,411.0,0
2353,2025-02-27,0.012,0.292,-0.311,0.266,0.394,0.0,40721.0,411.0,0
2353,2025-05-09,0.121,0.177,-0.194,0.038,0.214,4906096.0,23379.0,220.0,1
2353,2025-05-16,0.128,0.17,-0.186,0.365,0.33,8005099.0,22566.0,240.0,0
2353,2025-05-23,0.137,0.161,-0.178,0.207,0.39,-7685014.0,22201.0,155.0,0
2353,2025-05-29,0.146,0.152,-0.169,0.014,0.239,0.0,22201.0,155.0,1
2353,2025-06-06,0.152,0.146,-0.162,0.755,0.287,-15691935.0,21393.0,166.0,0
2353,2025-07-25,0.231,0.067,-0.08,0.379,0.564,21113116.0,22482.0,947.0,1
2353,2025-08-01,0.24,0.058,-0.071,0.455,0.664,6154988.0,21802.0,989.0,0
2353,2025-08-08,0.25,0.048,-0.061,0.32,0.61,-12940507.0,22524.0,917.0,0
2353,2026-02-26,0.568,-0.244,0.223,0.341,1.056,0.0,34729.0,2200.0,0
2353,2026-03-06,0.577,-0.255,0.233,0.906,0.952,9838396.0,28920.0,252.0,1
2353,2026-03-13,0.585,-0.265,0.242,2.377,1.263,9238740.0,29597.0,181.0,1
2353,2026-04-17,0.617,-0.311,0.284,2.114,1.131,27930206.0,27541.0,912.0,0
2353,2026-04-24,0.622,-0.318,0.291,0.293,1.506,-31600280.0,28574.0,21.0,1
2353,2026-05-15,0.637,-0.338,0.31,0.532,0.889,-3031870.0,26774.0,1077.0,1
2353,2026-05-22,0.64,-0.342,0.314,1.054,0.664,29731327.0,28380.0,1068.0,1
2354,2023-08-18,0.434,-0.515,0.514,0.043,0.579,-1156002.0,8840.0,13.0,0
2354,2023-08-25,0.434,-0.504,0.501,0.052,0.521,73987.0,8749.0,9.0,1
2354,2023-09-15,0.391,-0.667,0.672,0.44,1.085,2133745.0,9146.0,25.0,0
2354,2023-10-13,0.441,-0.731,0.736,0.02,0.383,3355433.0,10924.0,77.0,0
2354,2024-01-05,0.693,-0.054,0.054,0.092,0.348,-1718471.0,8969.0,26.0,0
2354,2024-02-02,0.766,0.13,-0.131,0.188,0.203,914462.0,8341.0,31.0,0
2354,2024-03-01,0.794,0.307,-0.31,0.142,0.114,-2068601.0,8286.0,20.0,0
2354,2025-07-04,0.21,0.463,-0.47,0.277,1.167,2237438.0,24373.0,35.0,1
2354,2025-07-11,0.206,0.461,-0.468,0.127,0.778,976002.0,24410.0,109.0,1
2354,2025-07-18,0.202,0.461,-0.468,0.035,0.503,-182093.0,24770.0,222.0,0
2354,2025-10-31,0.057,0.501,-0.507,2.981,2.624,15937343.0,32955.0,269.0,0
2354,2025-12-12,0.034,0.495,-0.502,0.11,0.718,-572319.0,31501.0,547.0,0
2354,2026-01-02,0.042,0.481,-0.489,0.195,0.542,1644255.0,29805.0,69.0,0
2354,2026-02-26,0.086,0.437,-0.448,0.578,0.983,0.0,27545.0,52.0,0
2354,2026-06-05,0.197,0.334,-0.347,2.046,2.496,10131505.0,26036.0,64.0,1
2354,2026-06-26,0.213,0.314,-0.329,0.434,0.683,-8649683.0,26217.0,0.0,1
2354,2026-07-17,0.231,0.294,-0.31,0.452,0.767,-144538.0,25886.0,28.0,1
2354,2026-07-24,0.235,0.289,-0.305,0.717,1.173,3255860.0,25411.0,25.0,0
2355,2023-12-22,0.502,0.486,-0.478,0.556,1.685,-3638271.0,14517.0,968.0,1
2355,2024-02-16,0.501,0.629,-0.628,0.253,0.208,-2838070.0,12202.0,363.0,0
2355,2025-05-16,0.256,-0.037,-0.047,0.143,0.679,352302.0,4618.0,16.0,0
2355,2025-05-23,0.267,-0.057,-0.029,0.398,0.464,788774.0,4580.0,4.0,0
2355,2025-05-29,0.277,-0.075,-0.013,0.502,0.295,0.0,4580.0,4.0,1
2355,2025-08-15,0.371,-0.23,0.132,2.247,1.63,3640352.0,4572.0,73.0,1
2355,2025-09-19,0.373,-0.239,0.145,0.779,1.716,1974376.0,6666.0,110.0,0
2355,2025-10-09,0.389,-0.262,0.168,0.823,1.138,0.0,6765.0,61.0,0
2355,2025-10-31,0.408,-0.288,0.193,0.42,0.424,665000.0,6474.0,72.0,0
2355,2025-11-07,0.416,-0.298,0.203,0.654,0.858,1482000.0,6443.0,62.0,0
2355,2025-12-26,0.465,-0.359,0.263,0.236,0.337,518873.0,6020.0,44.0,0
2355,2026-03-06,0.458,-0.345,0.259,2.828,1.494,3844295.0,10227.0,189.0,1
2355,2026-03-13,0.454,-0.336,0.253,3.991,2.156,3627457.0,10151.0,90.0,1
2355,2026-05-08,0.41,-0.145,0.101,4.721,5.703,4356517.0,15495.0,86.0,1
2355,2026-05-15,0.407,-0.125,0.084,3.594,6.343,4004571.0,16101.0,31.0,1
2355,2026-07-24,0.325,0.123,-0.098,2.745,2.663,846156.0,10643.0,33.0,0
2356,2025-07-25,0.049,0.095,-0.239,0.151,0.511,13085785.0,23953.0,1012.0,1
2356,2025-08-01,0.053,0.092,-0.235,0.256,1.167,3404491.0,22853.0,1027.0,0
2356,2025-08-08,0.059,0.088,-0.231,0.182,0.971,-12317347.0,23707.0,962.0,0
2356,2025-09-19,0.097,0.059,-0.202,0.951,2.578,23101830.0,22715.0,2035.0,0
2356,2025-10-31,0.11,0.05,-0.192,0.3,1.834,12369727.0,24790.0,2417.0,0
2356,2025-12-12,0.132,0.036,-0.175,0.393,1.305,-1391659.0,23941.0,621.0,0
